GEOID,NAME,variable,estimate,moe
040131096041,Block Group 1; Census Tract 1096.04; Maricopa County; Arizona,poverty_den,NA,NA
040131096041,Block Group 1; Census Tract 1096.04; Maricopa County; Arizona,poverty_num,NA,NA
040131096041,Block Group 1; Census Tract 1096.04; Maricopa County; Arizona,med_income,75288,20706
040131096041,Block Group 1; Census Tract 1096.04; Maricopa County; Arizona,unemp_den,1402,364
040131096041,Block Group 1; Census Tract 1096.04; Maricopa County; Arizona,unemp_num,13,20
040131096041,Block Group 1; Census Tract 1096.04; Maricopa County; Arizona,no_ins_den,3236,835
040131096041,Block Group 1; Census Tract 1096.04; Maricopa County; Arizona,no_ins_num,221,164
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,no_hs_den,933,272
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,no_hs_num,109,140
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,poverty_den,NA,NA
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,poverty_num,NA,NA
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,med_income,34645,28380
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,unemp_den,635,164
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,unemp_num,13,25
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,no_ins_den,1422,467
040131167352,Block Group 2; Census Tract 1167.35; Maricopa County; Arizona,no_ins_num,80,102
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,no_hs_den,484,183
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,no_hs_num,0,14
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,poverty_den,NA,NA
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,poverty_num,NA,NA
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,med_income,202813,120563
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,unemp_den,294,158
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,unemp_num,0,14
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,no_ins_den,759,331
040138130004,Block Group 4; Census Tract 8130; Maricopa County; Arizona,no_ins_num,0,14
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,no_hs_den,1410,588
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,no_hs_num,14,23
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,poverty_den,NA,NA
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,poverty_num,NA,NA
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,med_income,101931,18349
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,unemp_den,1246,601
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,unemp_num,142,212
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,no_ins_den,2395,1057
040134225123,Block Group 3; Census Tract 4225.12; Maricopa County; Arizona,no_ins_num,0,14
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,no_hs_den,1294,597
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,no_hs_num,20,35
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,poverty_den,NA,NA
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,poverty_num,NA,NA
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,med_income,46800,28319
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,unemp_den,1271,432
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,unemp_num,85,104
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,no_ins_den,3066,1694
040131125191,Block Group 1; Census Tract 1125.19; Maricopa County; Arizona,no_ins_num,220,155
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,no_hs_den,498,195
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,no_hs_num,8,13
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,poverty_den,NA,NA
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,poverty_num,NA,NA
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,med_income,37076,9416
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,unemp_den,263,133
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,unemp_num,20,30
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,no_ins_den,610,258
040131149002,Block Group 2; Census Tract 1149; Maricopa County; Arizona,no_ins_num,20,29
040131136013,Block Group 3; Census Tract 1136.01; Maricopa County; Arizona,no_hs_den,1176,233
040131136013,Block Group 3; Census Tract 1136.01; Maricopa County; Arizona,no_hs_num,34,36
040131136013,Block Group 3; Census Tract 1136.01; Maricopa County; Arizona,poverty_den,NA,NA
